Date,Subject_0,Subject_1,Subject_2,Subject_3,Subject_4,Subject_5,Subject_6,Subject_7,Subject_8,Subject_9,Subject_10,Subject_11,Subject_12,Subject_13,Subject_14,Subject_15,Subject_16,Subject_17,Subject_18,Subject_19,Subject_20,Subject_21,Subject_22,Subject_23,Subject_24,Subject_25,Subject_26,Subject_27,Subject_28,Subject_29,Subject_30,Subject_31,Subject_32,Subject_33,Subject_34,Subject_35,Subject_36,Subject_37,Subject_38,Subject_39,Subject_40,Subject_41,Subject_42,Subject_43,Subject_44,Subject_45,Subject_46,Subject_47,Subject_48,Subject_49,Subject_50,Subject_51,Subject_52,Subject_53,Subject_54,Subject_55,Subject_56,Subject_57,Subject_58,Subject_59,Subject_60,Subject_61,Subject_62,Subject_63,Subject_64,Subject_65,Subject_66,Subject_67,Subject_68,Subject_69,Subject_70,Subject_71,Subject_72,Subject_73,Subject_74,Subject_75,Subject_76,Subject_77,Subject_78,Subject_79,Subject_80,Subject_81,Subject_82,Subject_83,Subject_84,Subject_85,Subject_86,Subject_87,Subject_88,Subject_89,Subject_90,Subject_91,Subject_92,Subject_93,Subject_94,Subject_95,Subject_96,Subject_97,Subject_98,Subject_99
1895.0000,376.4393,334.6271,404.7623,384.1575,433.8143,500.1244,381.9775,375.7329,271.8169,344.2537,426.2205,275.9568,377.6933,417.4497,326.9729,413.9777,510.0604,462.3594,580.8050,440.9155,378.7350,329.9246,374.9587,399.3323,465.7271,465.2407,345.6478,472.3304,335.4748,397.7613,446.2179,289.1162,473.6358,437.8434,650.6967,429.4652,410.1212,329.4480,378.6237,481.6961,448.3472,240.5808,372.0598,425.6954,484.4853,418.0858,420.6788,413.1811,447.3010,540.6975,416.6936,498.0557,432.4710,410.4364,538.5712,351.0640,481.7089,398.3838,405.3735,452.4475,374.5227,354.7766,381.1969,452.1930,467.1976,350.3748,485.2522,383.6935,493.6398,507.1421,316.4369,480.7600,433.6489,420.2961,366.5988,402.1579,461.4976,342.7316,444.8156,313.3013,516.9866,435.6873,414.1504,367.1232,477.3241,272.1817,482.6134,475.8580,447.1857,536.5066,489.6382,394.0254,379.4068,352.6511,395.5103,471.9964,349.2933,518.4894,342.7408,419.0017
1896.0000,295.1810,552.1426,395.0075,283.3792,331.4590,306.7955,284.3574,389.4186,357.8356,385.1231,368.7946,390.7148,380.7640,328.3212,467.7508,467.0089,469.8500,397.2761,529.7247,461.4363,438.7204,420.2600,242.8839,289.9024,252.1414,500.3062,325.6645,252.1902,366.0248,265.0164,271.4649,477.7236,504.5489,350.4082,576.8540,452.3233,482.3514,414.2709,394.6157,594.4982,318.0825,277.3342,479.9504,442.5628,358.1647,434.5983,409.0445,353.9207,436.4417,358.2362,430.7624,478.0993,333.0595,349.3351,609.4033,406.4081,421.9104,420.4001,316.0343,447.0624,386.3495,474.2400,496.0626,462.6864,337.7463,382.9732,376.1597,312.7001,358.4783,466.1973,535.5055,394.1702,383.7239,379.7383,434.5673,490.4915,407.7109,406.2758,293.7783,328.1307,352.6586,411.3547,276.2002,570.4366,350.7017,500.9729,356.6601,399.9312,338.3021,286.5417,314.9367,384.9104,564.2575,537.8134,427.7171,385.6156,508.6488,313.0098,376.7431,500.8592
1897.0000,482.0296,487.3479,390.6186,208.2624,394.8160,394.8205,439.2396,433.1153,515.7399,433.7113,460.3803,300.9442,551.1755,447.9515,380.6475,455.9412,546.3419,442.0967,591.9581,568.6511,502.5587,472.0500,427.7391,403.8678,366.0815,469.6264,438.2637,493.5241,507.4360,492.6153,366.2088,448.6850,437.2394,474.9583,547.1862,434.7267,412.9444,421.2160,421.3775,465.4651,358.1189,299.6866,357.1401,421.8733,300.7534,496.8890,433.8692,355.1871,328.9240,533.3767,379.7736,350.3310,383.6344,366.7686,424.3678,503.4247,558.7080,533.8915,394.7498,362.0028,412.9836,274.8147,413.1639,487.6160,478.0925,400.5184,278.9817,381.3161,421.3131,477.0390,395.0796,407.9944,391.1949,470.5234,370.3176,471.2451,461.9348,346.5937,394.9110,529.9185,506.7222,480.6518,388.0870,495.3902,587.8231,445.8157,538.8641,482.4433,235.5234,545.8137,284.2264,510.2791,337.2273,473.5889,596.9626,550.1937,456.6471,555.8614,456.5011,436.7916
1898.0000,396.1701,443.2849,490.0159,480.8786,530.3987,484.2179,369.5438,449.8621,554.0862,494.8928,508.6838,429.5025,519.3717,244.8062,516.7742,626.2470,606.3858,511.4010,703.0200,420.7113,467.3133,508.9009,494.2560,495.9822,579.3833,336.0820,529.7106,520.9255,496.1116,424.2390,441.5541,728.1270,381.0007,499.3635,519.6623,354.1288,486.3146,413.7737,374.9994,569.1327,352.3094,491.8792,360.1438,486.6217,405.3640,360.7783,329.3517,558.1244,388.3397,707.3584,517.5869,371.3838,590.4738,480.1853,438.2892,368.7363,414.6956,407.9809,317.3510,505.6703,503.2827,512.3224,527.1905,336.1372,375.1073,397.1693,475.5963,669.2649,608.6290,517.5732,500.3629,572.3493,328.2785,489.1363,493.9836,389.0524,581.2964,308.7715,311.3057,505.1563,582.0624,613.1500,485.4721,527.9021,454.4475,543.5869,584.9580,517.8740,192.4166,388.6936,458.9616,544.5258,591.9995,366.4359,600.7527,189.5757,402.5830,189.2328,489.2948,301.9162
1899.0000,340.3371,690.3724,744.6641,346.6487,559.6691,466.4322,425.8590,505.6430,639.0790,597.5704,613.7565,583.6696,417.5452,483.9840,573.2928,603.6825,646.3733,377.7726,456.5297,458.5580,514.9921,572.1034,465.3916,592.9468,438.8949,398.8158,542.2622,502.7424,789.6320,649.2148,735.7716,566.5310,645.5072,467.8689,402.5602,534.5815,466.2246,496.4004,719.6677,430.5091,569.9519,603.9807,532.4310,454.0025,427.8549,688.7862,354.9910,624.4108,463.7754,376.9667,588.1995,584.6256,529.6538,508.8669,525.8837,467.7883,510.7663,781.9436,683.9898,572.8496,537.0722,458.0046,538.2685,414.7247,564.9801,588.1487,534.8799,578.9022,449.9634,477.7910,401.0106,441.2487,439.4724,550.7407,430.5456,460.2217,550.5998,507.1171,715.2701,376.0111,565.8065,528.0086,514.1385,559.2027,569.4164,443.4823,461.0661,603.7079,521.4672,556.3107,492.5568,548.3032,493.6316,373.5133,560.6663,553.5177,455.2809,371.6630,642.3679,613.6886
1900.0000,538.7254,593.6486,633.9331,263.8234,467.2991,488.2737,488.5494,380.7165,477.2002,513.2069,597.8269,549.4322,536.6049,489.4616,595.7840,415.5118,568.9130,434.8748,511.2574,485.1442,394.9011,517.7682,446.8591,787.0297,498.9025,662.3747,555.0496,645.9735,347.4904,583.7361,482.4546,550.4675,503.5501,616.2763,699.3215,454.3336,487.9655,532.2470,627.1287,538.3537,476.9341,687.8243,623.2807,481.3654,646.4542,470.3922,451.1345,533.3461,581.9925,648.1705,652.8496,689.2686,374.5100,606.6749,773.7916,456.6445,479.0281,501.1405,776.7699,492.7629,546.8626,398.9895,585.5185,737.1422,437.4820,392.6092,725.2066,617.1464,471.5639,483.6679,488.0988,613.2213,529.4294,610.5168,727.7133,461.8959,554.3742,455.9624,498.0196,429.3275,491.4289,412.2894,475.9016,288.7716,642.5113,603.2295,572.0929,501.7591,527.6260,425.3703,440.2948,225.6900,355.9346,554.5306,445.0353,529.5843,485.8347,449.9864,740.5407,551.7150
1901.0000,563.7002,448.1028,581.0433,505.9470,734.6235,696.0059,566.6956,692.6987,595.2896,521.8998,421.2063,571.2709,337.3262,756.6449,462.5985,670.8572,582.6040,532.2883,575.3522,720.9091,470.1556,556.3396,595.3608,601.4458,640.4753,581.8508,648.8720,431.0928,694.7714,363.4058,330.7351,620.0927,668.1849,556.5308,520.8874,749.6130,452.0217,599.7173,634.8049,498.0579,508.1387,547.2216,549.5696,509.1096,459.6955,529.5620,523.7496,383.9579,677.1317,577.5455,432.6711,426.7081,423.1414,689.0091,658.5754,504.7370,553.0945,379.1293,539.4173,700.6959,650.0868,450.7003,602.6687,568.6385,502.7178,678.1532,628.7645,683.6648,569.8436,766.7894,433.9152,334.5180,497.4632,617.3541,675.5910,510.6941,568.6608,633.9787,442.7452,666.8311,771.4934,744.6040,594.2660,401.7254,658.2750,510.6563,658.7643,403.0449,500.4196,711.7336,485.6745,598.1657,558.6888,518.6006,550.2282,187.1331,501.8346,470.6674,677.7541,472.1089
1902.0000,532.4745,622.1386,398.1526,552.8351,591.5762,547.7132,500.7807,556.5186,618.0749,546.6113,604.1415,568.5172,549.1249,513.6965,509.4624,538.1964,558.0701,539.4670,538.2307,521.0757,342.0474,408.5375,623.5947,516.1702,734.1214,706.6526,472.6226,586.6538,513.5317,374.5375,664.5495,360.7220,667.1980,697.3626,629.1531,676.7806,483.1446,784.4582,510.1398,516.0481,658.9097,635.7415,635.0511,560.8481,223.7753,380.3583,567.1198,664.8638,590.3955,516.5430,821.6189,631.5559,571.5120,539.5880,432.6190,582.6386,411.7813,461.3858,533.9291,595.5591,378.1561,429.9527,626.0599,600.9410,490.3932,618.7980,448.3213,545.0008,474.5293,511.2248,556.9131,596.5721,578.7264,669.8390,557.3514,785.3188,586.6235,448.3687,603.4714,494.5869,535.2386,356.5294,628.6921,705.6594,670.2753,621.4765,549.2050,598.7859,681.6838,626.6278,539.1765,549.3828,770.6479,619.1442,626.4958,547.9618,680.4623,571.2525,298.7577,653.2924
1903.0000,426.5912,485.6969,941.1658,576.1232,486.5498,312.4964,554.9218,557.9857,411.5830,344.8437,385.3139,681.2687,629.2319,639.2576,918.9186,476.8450,877.2662,734.0143,526.6363,546.0123,666.3698,504.3179,548.4938,576.8246,579.2180,529.8601,611.2970,450.4955,409.0467,616.4690,670.7252,319.8719,494.9077,675.7785,625.6748,662.2264,762.6872,777.4156,536.3135,706.9445,853.5835,644.2595,616.8786,503.3574,331.7365,245.0090,405.2194,623.4501,516.0298,355.5269,583.5301,678.7143,354.3846,497.5919,595.1598,674.2981,581.3233,624.6837,672.1520,575.8963,561.4198,627.2652,377.0328,772.9733,535.1434,750.7122,759.4626,469.7485,738.9972,767.1996,535.4644,522.2974,478.4996,685.2916,735.7254,759.5463,643.2207,657.3567,482.4367,596.9462,577.3580,545.2381,703.0659,533.6961,705.4661,679.4570,684.0547,615.3614,802.5368,562.0997,478.2481,587.1799,720.5508,749.8311,550.3617,632.4903,722.0260,537.1311,525.1246,601.9949
1904.0000,684.8424,820.9895,691.6862,661.7108,640.5753,704.7379,600.8163,734.4455,764.8882,459.7834,671.5712,833.5491,549.8675,603.4747,696.7515,543.6784,463.4607,778.8264,533.8886,601.2340,538.8582,852.1000,711.0263,706.7072,708.1915,499.3465,707.0649,507.2454,640.8949,698.3710,707.8726,434.2516,756.8524,675.3136,796.1420,645.0094,606.8465,611.4383,610.2050,511.5412,581.9592,719.4098,431.4265,664.0911,393.9699,875.4898,527.9966,652.3413,693.8377,588.2379,522.2638,589.0733,732.5993,520.3787,697.5041,665.6413,492.7615,675.4804,586.5831,440.0161,563.5179,457.5965,692.2502,683.2651,703.0490,744.6569,515.0489,577.2758,902.4406,423.4445,514.4899,541.9075,586.5324,667.9523,548.0253,470.0506,620.3715,547.7912,618.6753,412.6040,720.0035,826.4025,545.1687,746.7674,770.5321,599.9967,687.8106,741.0057,538.9859,560.8283,664.2361,726.3253,590.9873,745.0980,498.0146,694.7338,683.4336,511.1472,877.3003,817.4731
1905.0000,668.1557,757.4430,568.6906,791.7172,591.0309,679.7287,600.0545,738.6596,827.8823,791.0541,695.9483,641.5310,663.6685,860.7311,835.5473,838.0124,753.6024,781.5128,1063.1093,592.8788,552.0604,474.8909,465.6310,646.1963,705.6046,668.9322,935.7496,788.8019,849.9377,733.6492,575.2480,687.8170,400.8309,930.6839,633.2149,727.0432,662.4429,574.0003,695.2052,429.7907,788.9956,646.9227,753.4782,674.7327,732.9881,651.3564,590.8125,508.5993,667.7134,556.8937,528.7986,537.9717,929.1053,780.9993,765.2360,582.1355,704.1431,729.6382,863.9397,525.2148,822.8655,975.8480,436.3970,788.9969,733.9633,730.9855,488.0107,697.9578,487.2262,766.3546,721.4457,528.1170,981.9226,1014.0605,852.6162,565.2372,747.3804,830.0416,437.1451,697.1117,712.1264,637.4807,745.8771,865.4669,576.7635,681.9453,857.7930,555.3124,540.8825,557.4369,672.9137,523.0694,447.4230,417.8578,488.0103,892.5280,835.6556,336.5270,674.5858,570.6864
1906.0000,745.9965,895.5772,811.0996,759.4207,489.3727,723.1795,543.8854,663.5389,752.0073,650.9883,966.7587,769.4169,742.5677,733.9149,979.1727,730.9135,602.9313,771.3957,547.2942,586.2089,707.5144,825.2083,534.7369,767.0565,622.3782,828.5809,826.1645,589.9683,332.1562,648.4601,799.1368,855.5039,754.3780,434.0556,292.9516,623.1468,771.7521,933.0566,796.4611,829.5477,962.1871,780.9918,501.0814,739.3716,944.5236,523.2862,556.6002,791.1590,841.2662,633.1807,667.4159,794.3681,661.9191,642.5773,626.6439,806.8224,810.9354,592.3194,757.4980,611.6926,897.7698,729.9792,864.6971,743.5031,529.6786,967.7506,707.4242,549.7990,475.6312,515.9083,1169.5048,766.8498,921.3433,874.0567,726.3641,816.1121,612.4124,669.0471,856.4846,574.6453,559.5597,707.9980,710.5915,827.6646,596.2217,786.0447,826.3141,730.6247,438.3897,868.7656,639.5722,867.8787,707.4394,864.3513,640.9944,587.8091,603.8510,636.1822,743.3031,695.9818
1907.0000,898.7355,1161.4931,884.3546,739.8291,806.8014,570.5090,856.6830,880.1825,914.5154,1162.5846,948.9760,699.0235,822.7364,729.5507,895.7816,675.1460,709.0942,788.5376,622.4969,801.2446,672.6807,625.1602,1223.1076,637.8556,936.0009,496.4712,943.2230,894.3341,579.3060,690.3662,626.8133,772.8887,583.4346,662.1365,991.1976,777.8895,923.7486,638.2337,986.9590,789.0044,613.3012,449.1989,876.3656,885.5788,674.9510,779.5844,533.1385,1085.6457,1050.2147,691.0609,884.7728,714.9963,664.1257,697.3220,770.4634,645.4390,830.7999,799.8165,616.4619,741.6695,605.9676,903.2163,731.6740,576.3918,890.0892,735.9217,592.2944,549.9503,766.5415,626.6396,886.3580,770.8408,843.1123,876.9605,816.1843,904.0544,825.8398,814.5042,309.0897,524.1125,626.5579,878.6497,538.3454,937.1325,878.8815,880.9957,788.2338,862.8247,923.4144,637.4715,900.0539,511.7354,791.1766,1081.0651,687.0726,601.0639,752.5083,657.0945,446.3261,936.2043
1908.0000,693.9422,895.7166,737.1172,674.9061,679.4814,679.9349,739.3021,751.1930,476.2439,704.4098,800.2958,701.7788,1083.8923,735.2753,622.3012,826.1088,912.2435,749.8748,973.9343,752.6173,773.3556,558.4828,625.5804,680.5427,779.6944,786.4640,814.2718,719.3730,366.1780,664.3226,852.6381,857.8589,838.1261,751.9917,550.8641,939.5153,950.3783,519.8397,722.3805,781.1140,798.8108,918.7605,751.1712,762.4523,655.5848,804.0452,799.1186,809.8685,767.4074,826.3061,684.3538,838.1339,761.5685,575.2356,724.4019,782.2302,650.8201,896.3271,861.3693,734.5635,851.9436,705.0091,720.9046,850.5505,706.8666,769.1333,776.8028,829.0216,579.0050,699.4135,718.4953,906.7695,973.2166,902.1082,697.6584,988.9520,949.8129,548.4837,857.9600,766.1943,572.7000,440.2853,640.4953,712.8413,935.3834,916.1109,1020.9847,667.4314,928.6198,574.6964,774.4453,764.4312,876.4686,629.2173,516.2165,920.9299,930.2846,718.8004,640.6092,617.6052
1909.0000,972.5218,792.7428,684.6495,926.2007,623.1709,739.2092,664.2704,826.2647,1044.5939,1063.9495,622.8934,823.6526,826.5904,661.2377,834.3974,598.1335,713.8444,684.9865,636.2617,1031.5456,865.0201,969.7737,1035.5678,430.8055,833.4073,850.3736,657.4946,591.4967,1133.5035,982.4255,578.8913,1098.0518,655.9675,778.8736,580.6439,1124.0024,991.1053,655.0402,857.0155,794.1030,920.2362,770.5990,722.6352,974.5893,672.3209,862.1376,940.9134,1208.1642,908.3555,866.5458,390.1335,711.1942,695.5604,848.8585,680.1218,528.8096,955.0957,727.1927,964.5766,928.3554,627.6597,718.9081,893.8169,1071.9330,894.3987,809.5639,538.6910,515.9231,569.0462,879.2960,703.1723,735.8113,758.8981,831.3194,764.8426,821.5203,574.0783,881.7162,953.4443,1008.8358,1023.7116,689.6427,790.8272,933.4241,929.2167,684.7410,895.2677,948.6615,750.5085,767.5572,624.2163,852.5790,615.1694,1110.0236,420.3143,807.4321,836.5682,785.9611,690.4388,684.2983
1910.0000,493.3276,943.0536,882.7267,1003.2688,898.6555,861.9736,946.5895,782.7870,789.4137,668.8471,768.8945,852.8326,1012.3116,1160.6011,974.2243,814.8001,795.5453,867.3134,831.8952,841.8780,898.9279,771.2850,901.0601,491.4432,1140.4162,870.3196,912.8749,609.6499,748.2538,957.0895,616.5719,738.2355,1061.7703,824.1675,987.9746,906.1702,768.1587,706.2772,862.7369,1162.0829,886.8547,564.0252,757.1377,724.8390,636.0658,636.0306,780.0593,1084.0118,983.2391,666.5737,590.7584,789.8720,1129.3530,781.6063,991.3966,1145.2112,962.4653,977.6782,330.0190,1040.5670,681.9210,694.7196,716.3184,940.8806,1076.0718,678.4315,713.7254,810.9408,623.4447,754.9670,549.4753,846.8464,958.3698,875.4035,934.2555,841.4376,930.1993,827.8164,1216.5871,934.0199,887.4038,608.7463,770.9980,788.8155,1035.9788,856.1069,848.7242,772.6013,1159.7626,782.3293,1057.1041,898.7278,1391.0053,867.3963,910.1391,798.5534,1071.3411,1347.6290,788.2038,1069.5543
1911.0000,538.1143,899.3793,890.5109,1162.8852,946.7057,733.0155,1003.9038,913.8641,871.9879,966.9247,741.8977,669.3571,915.6220,826.0299,782.9680,1161.3588,729.5182,762.3597,955.6990,778.4564,1052.6852,675.7380,1061.1229,682.1263,666.2035,1015.3036,674.3105,682.9325,696.9146,841.2413,892.0995,1256.1558,843.3705,933.4333,857.9308,674.8253,907.7810,679.3525,918.1946,692.7870,828.7857,561.4877,821.7646,960.7609,965.4019,949.5163,1066.5170,734.4716,1091.3731,914.3599,858.9534,952.5059,1057.1795,517.8527,586.0948,822.5214,1005.2805,864.8424,1019.3623,1008.8902,504.9305,654.1994,683.3140,962.1536,681.5741,843.2592,772.5396,770.6534,977.6468,841.4501,942.1830,849.1343,633.0296,741.7553,1119.1149,900.5664,697.5688,913.6356,1026.8720,727.6511,889.9679,1006.9552,861.5325,860.7570,803.5905,944.2549,745.0339,980.6023,1058.4725,868.5087,929.2262,659.7377,838.4854,722.9727,1125.3829,894.3903,673.1526,979.1070,886.8264,840.0565
1912.0000,765.7493,969.6057,1043.3755,1166.3825,960.3519,837.5049,756.0376,1020.4250,1201.7571,841.9268,745.2688,864.1852,735.6849,1338.8783,840.1722,481.0167,680.4573,976.9306,811.9838,744.7467,643.8620,725.0161,1008.5848,946.6697,824.0135,1123.9293,656.6371,980.1451,641.6998,1030.3474,881.1565,1003.6864,1360.8484,626.2004,898.4262,908.2889,789.4070,819.2531,1172.4058,890.6748,991.9822,961.9680,1010.1271,1004.5183,759.6243,1088.9097,765.2663,987.1618,867.5005,1009.1594,1001.2420,791.7084,1283.2604,844.9569,1004.1870,921.7658,834.4731,970.7945,839.6810,1128.2723,660.3547,976.7224,839.8442,727.1330,978.9992,1155.4193,988.9734,959.5144,812.7465,667.3918,794.4391,512.9014,704.9111,1164.0742,727.6625,412.1917,998.1958,935.2333,826.4734,670.7456,813.2620,799.1637,703.5533,715.5330,1177.2675,681.5520,824.7165,1072.1493,830.7367,705.9323,740.8513,997.7892,843.7892,724.3012,805.2589,862.4568,1088.8836,999.4908,1049.1338,1215.3012
1913.0000,675.0476,509.2982,1243.9758,518.6524,1036.4809,1074.3976,869.6718,1162.2750,910.1088,1026.5708,649.1303,863.7663,1002.1097,1281.6143,1201.4719,706.2118,745.9549,1099.9197,808.3081,1041.2254,828.9472,1043.0685,1201.7635,1180.4218,767.7261,754.4962,1253.5839,686.8103,960.7962,1006.3496,1335.7102,784.7561,1149.9923,1015.9404,881.0030,1090.1763,647.6962,1092.8280,971.7788,681.5800,1068.0101,910.2710,866.2630,977.5813,823.7507,839.6320,1325.7993,927.5096,610.6725,939.0361,950.0366,1100.1565,1079.7254,986.6435,800.4565,990.4071,1053.0134,720.6156,708.5404,865.2675,1120.7151,1060.8515,1270.1883,958.8199,902.2123,1007.8352,1131.4437,1010.8228,854.0637,1096.7677,671.0359,921.0964,521.8218,1159.6409,1244.7293,1041.0759,1112.9520,915.6752,637.1488,657.5430,918.5962,780.3524,822.5542,1139.6338,973.0168,977.6914,638.0044,1027.6635,840.2706,706.0675,920.7996,1164.4216,1189.3064,785.2993,846.8826,867.5483,1027.2921,1136.6098,970.1874,810.6850
1914.0000,1035.9690,778.1801,951.2809,627.8838,754.6923,1026.2140,1023.1589,853.5182,975.6197,701.5774,1187.4968,901.6403,1075.4210,906.2743,845.1319,903.1372,761.7752,740.3644,799.5500,809.7998,890.3131,591.0992,758.7889,551.4961,706.0586,887.3938,694.3808,651.8839,803.0044,841.2791,1062.0034,1120.4932,367.6657,944.1535,712.0685,647.1217,1090.1475,1155.6074,764.5837,768.1325,789.1677,1088.2600,1096.1279,767.1823,760.3525,705.4243,617.5487,709.1080,786.4751,882.2637,1014.3332,1009.4660,913.8988,980.3971,865.1069,1067.4525,1099.0580,678.2304,599.3153,906.6132,894.7623,840.2666,1098.4812,1077.2717,826.7306,703.5681,583.6049,967.3050,973.5872,739.0630,928.0725,1020.2789,905.3622,1038.0884,1127.8267,726.4277,494.7254,733.5459,859.7231,853.6197,829.7726,633.7603,796.4403,1128.5132,970.5023,1223.5974,707.6724,845.8368,950.2210,571.6429,679.3671,1266.3322,632.0437,816.2594,724.9961,1127.1759,897.0243,778.6669,902.6421,1063.7606
1915.0000,654.2693,1018.3892,892.8451,953.8679,964.9618,872.1256,938.3117,795.0825,807.0245,1019.1958,804.9327,827.1736,1167.4037,963.6391,911.5461,1210.1620,701.8103,710.9219,765.2122,705.0727,1029.7690,883.4751,705.5122,797.3218,943.8672,762.0010,967.0742,536.9406,904.7170,765.2738,1170.1388,825.2162,883.4625,891.9983,622.4916,831.4526,789.4764,1027.4040,622.3032,593.1869,1165.9713,684.9445,940.9521,880.0953,623.0821,649.7666,728.0869,757.1317,880.1716,840.6442,806.2306,1235.9034,1242.0425,775.3606,972.8187,998.0358,870.7323,999.3046,555.6287,549.0593,703.2816,886.8788,908.0354,947.1189,899.6675,1216.9544,619.7043,987.7583,1068.1967,887.5925,1030.5149,990.1954,872.1237,583.6605,741.9265,1130.4484,773.1417,867.1738,635.3546,772.8251,894.8359,834.0386,770.1442,822.8378,812.0513,1181.9221,822.5641,881.2905,994.7922,750.5703,975.2722,688.9407,1080.6126,1080.5468,858.5854,851.5292,592.6676,810.2873,736.2221,573.4874
1916.0000,726.5485,1150.5388,830.9782,951.4102,745.9683,1355.7472,803.7508,808.6210,595.6586,1427.2915,835.3559,1027.2454,844.2886,727.8626,1163.4853,937.2744,951.2622,736.4537,934.9047,742.0759,1097.5750,846.8006,834.3942,802.8860,910.4616,1056.4157,855.4655,757.6438,947.9793,705.0764,992.3043,1155.7156,875.8364,979.1779,1075.5970,794.0354,1224.1481,911.7990,1072.4976,604.2657,720.6280,1032.5052,1126.8830,902.3718,865.3958,1104.9833,987.6467,891.3698,795.7156,1140.0617,1197.5253,861.3129,1072.4906,908.6405,883.9890,774.6967,997.6878,1016.4412,1129.5594,1013.0904,923.6648,759.9309,699.3007,920.1002,717.2272,1372.6252,810.4600,968.8017,866.6076,1046.8472,958.1661,1106.4606,928.6820,1169.3699,1071.0251,1044.5312,940.0551,862.6431,713.3282,981.7569,1411.8668,1022.9302,926.6090,782.8896,892.4638,898.6540,736.3476,802.5285,850.0541,722.3629,1108.9580,906.8682,817.5468,915.5905,1053.7697,800.5273,967.0265,384.6920,717.4207,955.6388
1917.0000,839.9294,1236.9157,954.0007,1146.0130,710.3927,1118.2575,1086.1798,754.0379,923.2355,1183.8384,928.0601,1012.1590,859.1299,727.1730,693.3420,898.4644,990.7279,931.5117,883.7466,1262.7243,1124.1204,953.5291,1149.4460,721.9171,1015.6197,988.0092,912.0536,925.3682,939.4553,995.8334,1011.2475,754.6581,1160.6039,943.3943,936.2634,1258.4903,719.6315,1128.6259,872.8055,596.5745,1026.9831,835.3309,1172.5261,1286.8841,1296.7853,1305.6399,828.5845,953.6280,1169.8902,1143.5313,1259.7792,865.3004,851.0948,1248.5539,626.2063,1126.9675,1253.8034,1208.1636,881.5790,863.8924,1092.2274,888.4521,866.5609,772.9381,1053.2331,982.3919,1267.5623,946.3290,937.7987,1202.1639,1198.8193,913.6595,916.2304,560.7036,806.5589,1015.6542,586.9723,1084.0383,854.2568,712.0629,620.6484,843.4092,957.2606,1122.8177,799.6061,1213.8722,961.3322,718.7293,646.6110,967.9152,1212.7159,1006.8510,955.0567,605.8287,1194.0398,995.5162,1073.0393,829.2078,698.7287,1226.5860
1918.0000,1019.2015,880.9498,872.1064,537.4658,886.1982,1133.2375,680.7153,1041.6466,793.9609,1123.2536,825.7024,1212.0137,732.2754,1096.3535,882.0604,972.3487,595.5532,1024.5309,1049.7019,1076.0238,798.7747,951.0528,787.9360,1447.7877,830.1150,961.8589,805.4043,1107.8848,826.2446,906.8113,756.1941,758.4420,691.1159,1221.7360,952.8391,928.7882,1389.0560,1005.1304,1007.1378,1071.8968,967.2648,936.1907,630.4341,873.3586,1359.6697,1115.9739,1137.7896,661.2685,928.7183,798.4879,1019.5506,919.8241,606.2549,1250.4848,828.7672,1042.9564,812.1846,674.0349,823.7068,843.8826,1130.1519,814.9931,617.3686,601.4233,893.2078,1254.6594,1039.4250,720.0185,1094.0970,960.6543,932.0116,1027.7947,863.9250,696.3818,1079.5811,838.9413,1223.2854,1131.1941,734.7850,1239.8194,1210.9559,722.4160,1012.1154,908.5696,845.9824,549.0412,1097.3034,974.9388,1360.8683,1121.5220,1117.2671,1070.6603,1175.4875,794.2972,857.0852,892.8244,798.9254,580.4026,657.7770,589.8775
1919.0000,963.1228,971.5122,976.1324,467.7958,834.3714,677.2567,1136.5293,1040.6389,838.0196,901.7788,957.7795,886.4927,584.1725,850.4576,894.6078,750.5736,895.3073,648.9773,594.1074,1092.9914,1136.8471,914.1921,589.5101,1208.1921,498.0937,812.0643,794.9790,668.7305,709.1968,722.5264,765.6982,748.6140,1057.1209,990.6377,988.9686,758.9174,631.5678,605.8668,977.2403,818.8712,713.0213,699.0706,1022.5497,793.9617,555.5377,737.1626,645.7718,791.6512,781.6424,758.3565,857.7981,908.6734,877.3072,778.4254,824.2156,806.5238,789.1225,1133.3654,555.6006,646.6413,705.8795,749.3843,826.3419,839.6885,672.7191,706.1753,736.0798,1015.5647,1117.3901,916.4519,823.3023,731.2018,664.9014,605.3344,502.9378,835.5314,674.0577,764.2366,763.0100,911.1262,941.1297,631.4007,556.8641,1010.6961,754.2907,1028.3675,946.9037,683.6100,755.1431,713.5420,669.1941,1007.1138,649.1709,656.6808,1240.9851,781.9012,549.9349,813.3616,773.9799,712.2346
